Area,Year,SoyaBeansProd,SoyaBeansProdLogDiff,SoyaBeansProdSD2,SoyaBeansProdSD3,SoyaBeansProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,HenEggsProd,HenEggsProdLogDiff,HenEggsProdSD2,HenEggsProdSD3,HenEggsProdSD4
Ecuador,2020,27238,-0.132478594,5063.676513,5063.676513,5063.676513,17588.595,1.189077354,147.8857264,0.005133636,8790.148,1.09994735,68.36803335,0.004750929,6212.001,0.794912944,34.91693285,0.003438614,21.82315993,5420,1710,1.509,21.81,27.85,15.82,16.55,16.35,28.32,236.25,30.73,73.44,0,241121.49,-0.022373431,8561.118577,8561.118577,8561.118577,1787965.07,0.018851334,56086.91792,56086.91792,56086.91792,452047,-0.014608746,10573.3677,10573.3677,10573.3677,408313.3,-0.2222726,115657.4257,115657.4257,115657.4257,1304884,0.114715941,278943.4499,278943.4499,278943.4499,168000,-3.46415E-05,9.475230868,9.475230868,9.475230868
India,1961,5000,0,0,1732.050808,1732.050808,456351.876,2.338615783,7546.467722,0.010039538,235560.577,2.362570627,3935.250763,0.010141184,375819.783,1.80929592,4808.108323,0.007787434,58.84319536,174952,25945,-0.208,24.15,30.11,18.24,17.05,15.48,32.07,1289.21,22.3,54.07,1.06,505680,0.007695266,6392.245302,11651.19736,13095.81104,8753000,-0.028343076,391030.05,478542.5791,615442.0498,68998.5,0,0,0,501.75,2719000,-0.045775238,192333.0445,471526.5988,404886.8155,4312000,0.02873946,208596.5005,158714.6286,155162.2806,170000,0.036722807,10606.60172,9291.573243,8220.908303
India,1962,5000,0.204119983,2121.320344,1732.050808,2061.552813,467024.193,2.335944511,7714.129103,0.010028202,241125.862,2.358697218,4021.619613,0.01012475,382619.475,1.833967808,4961.851722,0.007892666,59.35779415,176482,26373,-0.479,24.2,30.32,18.13,16.43,15.23,32.34,1170.61,20,46.16,1.08,514720,0.011720403,9956.063479,10139.92768,14099.98582,8200000,-0.02171925,282842.7125,450924.9753,568624.0703,68998.5,0,0,579.3709951,958.820369,2447000,0.138351099,649124.0251,493292.3406,568824.2259,4607000,-0.00435814,32526.91193,51597.80357,114220.1821,185000,0.004669878,1414.213562,1154.700538,10376.25494
India,1963,8000,0,0,1154.700538,1154.700538,477933.619,2.327873487,7867.050844,0.009993949,246813.291,2.34980822,4100.964065,0.010087033,389636.593,1.848167787,5091.973512,0.007953221,59.24747493,176154,26800,-0.03,24.35,30.48,18.27,17.96,16.34,32.74,1151.66,18.63,44.15,1.08,528800,0.004575003,3959.797975,10317.62247,14121.37859,7800000,-0.028771743,353553.3906,450924.9753,422706.7541,68998.5,0.006270799,709.5816549,1001.250843,1291.447081,3365000,-0.113182552,545886.4351,528792.3348,619433.8141,4561000,0.00969847,72831.99846,131993.6867,150791.6001,187000,0,0,11547.00538,14614.49053
India,1964,8000,0.096910013,1414.213562,1154.700538,1632.993162,489059.309,2.260469599,7817.091629,0.009707783,252612.93,2.280388815,4073.328918,0.00979237,396837.731,1.857381349,5211.935592,0.007992507,59.43515214,176712,27230,-0.03,24.35,30.51,18.25,17.3,15.47,33,1191.2,19.95,49.27,1.15,534400,0.011547653,10182.33765,12833.29004,18571.663,7300000,-0.024473769,282842.7125,225923.2908,678394.3666,70002,0.006154017,706.3996744,999,1706.117303,2593000,0.143102752,715592.0626,757767.9944,620606.4742,4664000,0.01455872,112429.9782,117602.0975,744104.8196,187000,0.044128739,14142.13562,14843.62939,21977.26098
India,1965,10000,0,0,1154.700538,1154.700538,500114.346,2.175156759,7692.099192,0.009345313,258373.487,2.193770369,4007.966796,0.009424422,404208.521,1.860137926,5316.619922,0.00800426,59.59154982,177177,27660,-0.072,24.45,30.6,18.34,16.56,15.53,32.89,955.79,16.73,41.89,1.14,548800,0.008773924,7919.595949,14945.23335,19805.72308,6900000,0.001131467,12727.92206,829123.8347,1016422.279,71001,0.006068031,706.3996744,1525.997706,2216.999112,3605000,0.053328906,333047.2939,298965.8565,348742.3978,4823000,0.006311206,49921.73875,815405.6802,691332.3875,207000,0.018483406,6363.961031,17058.72211,21977.26098
India,1966,10000,0.079181246,1414.213562,1154.700538,1632.993162,510992.617,2.151587251,7774.251565,0.009245119,264041.608,2.169874303,4051.277086,0.009322859,411727.357,1.867188777,5436.043894,0.008034321,59.71027751,177530,28090,0.29,24.69,30.88,18.56,16.98,15.71,33,1024.7,21.23,51.83,1.1,560000,0.014040257,13010.76477,16825.37766,20587.37477,6918000,0.081445783,1009041.377,1024126.132,978496.9341,72000,0.011887485,1412.799349,2000.250422,2987.237196,4076000,-0.063506483,392090.7102,373527.4599,495971.1912,4893600,0.107590585,972766.7989,691310.1065,565073.2777,216000,0.045757491,16970.56275,19672.31557,24500
India,1967,12000,0,0,1154.700538,1154.700538,521987.069,2.192552398,8092.723974,0.009419246,269770.979,2.211321256,4218.247624,0.009499002,419415.084,1.888055366,5599.429401,0.008123273,59.80344344,177807,28525,-0.21,24.29,30.42,18.2,16.31,15.42,32.77,1116.71,22.03,54.63,1.08,578400,0.011265608,10748.02307,14801.80169,19523.66086,8345000,0.02815881,395272.6907,380620.9838,311345.8688,73998,0.011596468,1415.981329,2518.565217,3110.118336,3521500,0.079848752,502611.5001,605268.3812,509417.3625,6269300,-0.041260393,401778.0731,336054.1821,847655.006,240000,0.026328939,10606.60172,17039.17056,21838.4218
India,1968,12000,0.06694679,1414.213562,1154.700538,1000,533431.909,2.22760596,8402.380882,0.00956819,275736.482,2.247698221,4382.452668,0.00965354,427333.873,1.928348891,5826.904945,0.008294989,59.99078431,178364,29508,-0.234,24.17,30.35,18.04,16.78,15.15,32.71,1009.97,20.87,50.58,1.1,593600,0.010409687,10182.33765,15207.01592,20042.62125,8904000,0.00811789,118793.9392,168000,305524.1398,76000.5,0.016821636,2122.381004,2516.479237,2984.976727,4232300,0.047871323,348745.0645,409524.2646,422665.6283,5701100,-0.002046366,18950.46174,1038104.537,1034594.727,255000,0.031210382,13435.02884,17521.41547,22603.46581
India,1969,14000,0,0,0,7000,545314.67,2.234788769,8617.24942,0.009598704,281934.206,2.255206663,4495.925629,0.009685431,435574.361,1.977894654,6091.867755,0.008506042,59.79839835,177792,30490,0.303,24.75,30.89,18.66,18.18,15.97,33.31,1087.57,18,42.99,1.11,608000,0.01128101,11313.7085,16000,17738.84626,9072000,-0.016390416,237587.8785,357205.823,380905.5001,79002,0.010846933,1412.799349,1998,2215.138427,4725500,-0.081982317,574807.1024,494602.6115,438891.7634,5674300,0.120314323,1280782.513,1244906.699,1027594.691,274000,0.024647435,11313.7085,17009.8011,31853.83284
India,1970,14000,0,0,8082.903769,12120.91856,557501.301,2.241766428,8837.333577,0.009628344,288292.405,2.263860194,4614.95857,0.009722182,444189.563,1.989903801,6250.077948,0.008557182,59.88584652,178052,31475,0.033,24.39,30.48,18.34,17.52,15.63,32.59,1260.88,19.11,47.07,1.04,624000,0.010995384,11313.7085,12220.20185,20173.58008,8736000,0.034119183,504874.2418,453003.3112,443658.6526,81000,0.010582608,1412.799349,1525.997706,1706.117303,3912600,0.08942674,632577.7264,521860.5273,427300.9975,7485600,-0.166613865,1686520.384,1193822.601,1009008.128,290000,0.026152719,12727.92206,29687.25877,48781.82722
India,1971,14000,0.301029996,9899.494937,12529.96409,15769.16823,569999.178,2.252423424,9078.399007,0.00967361,294818.942,2.276120372,4744.993386,0.009774246,453028.508,1.907479518,6110.410924,0.00820606,59.80680683,177817,32460,-0.519,23.92,30,17.9,17.13,15.37,32.19,1146.94,20.27,50.76,1.04,640000,0.005395032,5656.854249,16877.59857,25496.59242,9450000,0.005752329,89095.45443,147499.1525,370140.5139,82998,0.005196148,706.3996744,999,1289.703454,4807200,0.001650129,12940.0541,211133.2833,191445.8496,5100500,0.097786147,910753.5342,644900.2507,536467.9145,308000,0.053028527,28284.27125,46130.25038,47535.95131
India,1972,28000,0.143906576,7778.174593,11503.62262,27487.87612,582837.973,2.276706497,9382.960504,0.009776734,301529.376,2.300300917,4904.551324,0.009876911,461669.934,1.92814917,6294.441827,0.008294138,59.85019457,177946,33443,0.012,24.49,30.73,18.3,17.2,15.38,33.33,875.24,18.8,44.72,1.11,648000,0.016052699,17253.40546,24185.31855,32345.29231,9576000,0.007553138,118793.9392,373304.1655,536083.016,83997,0.005134713,706.3996744,999,1717.986612,4825500,-0.035084726,264811.4896,227192.8769,778846.8763,6388500,-0.04170891,413657.467,426280.4867,754494.5609,348000,0.060480747,36769.55262,33286.63395,45909.33093
India,1973,39000,0.116505569,8485.281374,27227.43714,38418.74542,596107.483,2.283894832,9626.882645,0.009807257,308465.459,2.307747526,5033.613161,0.009908523,470571.619,1.924355961,6403.186365,0.008277976,60.12094753,178751,34205,0.332,24.61,30.69,18.58,17.71,16.06,33.14,1219.04,20.06,49.1,1.07,672400,0.015212348,16949.34955,25562.19946,34017.54487,9744000,0.023678099,386080.3025,504582.9961,729479.2663,84996,0.005074713,706.3996744,1540.735863,2221.929398,4451000,0.038276961,289984.491,928977.2028,1306211.099,5803500,-0.018701127,172958.3187,917285.3118,752966.2343,400000,0.010723865,7071.067812,32145.50254,45228.12547
India,1974,51000,0.251471216,28284.27125,36073.99802,55749.43946,609721.951,2.26369872,9759.677299,0.009721496,315584.063,2.286835695,5103.111151,0.009819744,479627.092,1.905817697,6463.534393,0.008198978,60.29954359,179282,34967,0.034,24.39,30.55,18.28,17.5,15.44,33.04,1025.81,16.36,40.01,1.11,696370,0.01659368,19178.15012,27387.92897,30855.70659,10290000,0.019073881,326683.3329,592482.9111,745327.4448,85995,0.010108163,1431.891232,2002.542134,1915.321448,4861100,0.107432706,964705.7816,1225190.248,1127412.125,5558900,0.115696442,1199889.497,848868.2721,724020.2621,410000,0.049973975,35355.33906,43661.57731,51500
India,1975,91000,0.130863719,22627.417,46704.74637,91644.23968,623524.219,2.2336308,9848.038069,0.009593785,322800.952,2.254215161,5145.353003,0.00968122,488767.91,1.879455016,6495.605221,0.008086613,60.43811529,179694,35730,-0.308,24.09,30.16,18.06,17.44,15.53,32.3,1278.93,20.84,49.91,1.11,723492,0.016290047,19553.62382,21657.0221,25110.78856,10752000,0.027922682,504874.2418,612009.8038,635112.5884,88020,0.009661145,1400.071427,1143.153533,2121.373376,6225400,0.069512407,764099.5878,588726.6683,782423.8509,7255800,-0.057146253,632577.7264,657721.0427,561965.1079,460000,0.033598557,26162.9509,35019.04244,34146.74216
India,1976,123000,0.172545978,42426.40687,89472.52837,83368.15939,637451.448,2.232982613,10065.0852,0.009591031,330077.58,2.247576161,5245.844897,0.009653022,497954.083,1.85879247,6544.932991,0.007998523,60.42298003,179649,36751,0.003,24.41,30.48,18.38,17.29,15.7,32.84,1102.47,19.08,45.97,1.09,751145,0.008612699,10638.42152,15732.43544,28583.06327,11466000,0.018682213,356381.8177,366949.5878,471448.8307,90000,0,0,1818.653348,5096.138244,7306000,-0.008118115,95671.54749,522311.6152,1366089.693,6361200,-0.027324723,274286.7204,194814.3304,328540.4592,497000,0.027919481,23334.52378,19974.98436,16431.67673
India,1977,183000,0.213220099,82024.38662,62644.49963,106722.3813,651685.628,2.237602208,10311.12442,0.009610655,337496.325,2.243960138,5355.119765,0.009637662,507210.016,1.845266202,6618.07753,0.007940848,60.40347236,179591,37772,0.155,24.56,30.55,18.63,18.3,15.94,32.91,1209.35,19.3,45.16,1.05,766190,0.009203364,11603.62228,26321.19044,38792.09074,11970000,0.007553138,148492.424,320780.2986,566662.3774,90000,0.01494035,2227.386361,5554.052574,10252.46434,7170700,0.054817358,682145.9118,1510864.716,1235988.685,5973300,0.016107309,159594.0005,300962.8604,571495.7247,530000,0.002451339,2121.320344,4582.575695,27258.02634
India,1978,299000,-0.02542208,12020.81528,87880.60082,71964.69042,666267.76,2.248438826,10592.90011,0.009656686,345069.608,2.247871392,5484.830019,0.009654276,516569.391,1.845285874,6740.270532,0.007940932,60.74014779,180592,38793,-0.15,24.36,30.3,18.46,17.3,15.76,32.36,1207.21,18.61,44.06,1.05,782600,0.019061059,24828.64041,35412.42076,36804.65672,12180000,0.014723257,296984.8481,541764.0938,970505.152,93150,0.034277673,5409.366876,10032.88094,12103.46645,8135400,0.095359132,1412516.506,1102273.723,985906.2616,6199000,-0.043908765,421506.3523,678661.1845,640921.9453,533000,-0.007395922,6363.961031,31785.74104,36501.14153
India,1979,282000,0.195173161,113137.085,80208.06277,93096.27633,681248.383,2.286978199,11016.72507,0.009820349,352826.329,2.281291768,5691.501068,0.009796204,526101.573,1.851354092,6887.22217,0.007966807,60.73611172,180580,39814,0.305,24.82,30.72,18.97,17.76,15.82,33.22,1050.02,19.03,44.44,1.12,817713,0.01856395,25251.49026,24042.80417,48521.32823,12600000,0.022009187,463154.9417,914281.3207,1099940.112,100800,0.049771617,8654.987002,9787.681033,12307.53428,10133000,-0.08527034,1277317.69,938276.2138,811502.1688,5602900,0.094009132,957493.2924,765084.7949,625478.6187,524000,0.046337268,41719.30009,39119.47512,44395.00723
India,1980,442000,-0.098879606,63639.61031,70500.59101,109359.297,696828.385,2.301989033,11342.63836,0.009884078,360875.327,2.292902391,5850.968496,0.009845501,535841.576,1.919914292,7274.501726,0.00825905,60.63251928,180272,40835,0.401,24.83,30.8,18.91,17.5,15.74,33.1,1084.05,17.76,43.19,1.07,853424,0.00507536,7093.695229,43688.32669,52051.53188,13255000,0.036163678,813879.9051,903111.4734,972360.487,113040,0.026491626,5027.529214,8543.049807,10508.82486,8326600,0.064958772,949927.2498,854015.0116,769996.961,6957000,-0.003755481,42355.69619,220598.5116,588793.2206,583000,0.011032629,10606.60172,24006.94344,53860.15844
India,1981,352000,0.144538829,98287.84258,131228.2871,257834.5254,712869.298,2.286557725,11525.95933,0.009818563,369149.846,2.273513884,5934.515991,0.009763178,546129.275,2.040742094,7880.768716,0.008773608,60.67590702,180401,41603,0.072,24.48,30.4,18.61,16.76,15.28,32.68,1172.69,18.24,41.16,1.1,863456,0.033925283,49606.36913,49615.29172,46900.78966,14406000,0.018588907,445477.2721,549095.013,882098.0671,120150,0.034386581,7000.357134,8374.514911,12542.73595,9670000,0.010726056,170978.4197,153957.1802,1159765.988,6897100,-0.022524691,246497.4239,713961.2758,880308.622,598000,0.022639365,22627.417,54369.10888,84160.06575
India,1982,491000,0.097299023,87186.26612,240226.8303,258712.7944,729169.466,2.284390773,11778.33422,0.009809363,377542.519,2.267228079,6052.65727,0.009736485,557274.365,2.029200643,7996.11551,0.008724484,60.80035248,180771,42371,-0.017,24.49,30.36,18.67,17.32,15.7,32.77,1004.09,17.77,40.72,1.12,933610,0.011793477,18172.64428,17122.37814,14363.7936,15036000,0.013199381,328097.5465,748174.6677,1096581.354,130050,0.021975741,4772.970773,10163.62632,13835.14004,9911800,0.001932358,31254.11973,1280695.858,1411908.735,6548500,0.082693006,971211.164,978202.3632,940636.1642,630000,0.04823211,52325.90181,78542.98186,110510.9346
India,1983,614300,0.191531895,240769.859,219347.0538,179604.2037,745826.546,2.288549542,12069.32988,0.00982702,386102.269,2.269664984,6196.537944,0.009746833,568582.58,2.001075728,8045.296908,0.008604752,60.69642371,180462,43139,-0.135,24.25,30.17,18.38,16.78,15.48,32.66,1238.64,21.25,50.85,1.12,959310,0.003045129,4772.970773,9989.546203,9252.550549,15500000,0.027152246,707106.7812,1000000,1290994.449,136800,0.040092012,9355.022715,12165.98948,18279.58492,9956000,0.086555725,1552665.07,1404342.328,1279760.795,7922000,0.027600221,367554.1049,925329.3594,756492.5088,704000,0.048402073,58689.86284,91631.50841,109290.1337
India,1984,954800,0.030429956,49002.49994,66371.85649,61574.37237,762895.156,2.273828568,12266.13042,0.009764514,394865.497,2.254166056,6293.903719,0.009681011,579960.348,1.962986097,8050.086142,0.008442546,61.0293994,181452,43907,-0.107,24.42,30.48,18.41,17.23,15.46,32.85,1056.62,18.06,43.56,1.06,966060,-0.008929369,13901.71932,10790.90358,34871.43052,16500000,0.025554104,707106.7812,1000000,1290994.449,150030,0.030917431,7827.672068,15154.51418,57858.59141,12151800,0.014715394,296136.32,1138557.514,1061595.335,8441800,-0.104025045,1271448.703,899514.2597,1176478.137,787000,0.051948887,70710.67812,83116.38427,85394.67196
India,1985,1024100,-0.060269736,93833.06986,74702.23111,310630.4704,780242.084,2.26044062,12471.17795,0.00970766,403766.421,2.240221209,6395.965391,0.00962178,591344.889,1.920720921,8031.378925,0.008262487,60.99172942,181340,44675,0.211,24.72,30.74,18.74,17.28,16.04,32.94,1073.41,17.67,41.66,1.06,946400,0.000971761,1499.066376,42552.37244,44056.21622,17500000,0.02413368,707106.7812,1000000,1290994.449,161100,0.048176965,13364.31816,62038.55656,63518.97846,12570600,-0.081371603,1518723.945,1291810.692,1500607.795,6643700,0.057991947,671115.046,935781.7427,1097640.401,887000,0.030713329,45961.94078,47289.88616,65035.88753
India,1986,891400,0.00334877,4879.03679,376592.5163,463385.0738,797878.993,2.235568571,12612.75699,0.009602017,412811.682,2.216226526,6469.208218,0.009519844,602702.974,1.880709319,8015.119711,0.00809196,60.94195124,181192,45640,0.19,24.52,30.55,18.54,17.51,15.55,33.01,1033.17,19.77,47.14,1.1,948520,0.032038796,51350.09445,43460.93926,38972.54023,18500000,0.022862883,707106.7812,1000000,1290994.449,180000,0.186815124,68412.58108,57621.67561,58208.93939,10422800,0.08719525,1638719.965,1834994.867,1936567.12,7592800,-0.12290724,1323350.341,1303452.839,1630440.861,952000,0.012145743,19091.88309,47289.88616,71070.38764
India,1987,898300,0.236096986,458770.8796,467432.1662,704572.1746,815716.125,2.208311868,12737.5076,0.009486215,421960.524,2.188324375,6529.328558,0.009401278,614038.065,1.84018266,7989.89792,0.00791917,61.06000626,181543,46605,0.578,24.94,31.04,18.88,17.87,16.08,33.47,986.85,16.93,36.7,1.11,1021140,0.002145875,3576.546099,4853.950247,6308.84902,19500000,0.02171925,707106.7812,1000000,1193133.13,276750,0.009084528,4136.57467,20603.57979,38990.84027,12740300,0.042373009,923269.3242,1067941.351,978889.171,5721300,0.157836508,1772999.543,1989796.703,1714370.021,979000,0.027917807,45961.94078,66002.5252,79294.28311
India,1988,1547100,0.06710316,182787.1029,549551.0926,515429.4035,833729.681,2.192916051,12928.02762,0.009420792,431194.389,2.169997161,6616.331684,0.009323381,625337.487,1.802195332,7968.954124,0.007757144,60.90798099,181091,47570,0.504,24.93,30.96,18.95,17.24,16.17,33.05,1260.93,20.41,48.93,1.04,1026198,0.001962205,3285.925212,4841.383812,214049.6373,20500000,0.020684599,707106.7812,873231.5462,1080851.979,282600,0.047138396,22910.25971,39817.58406,92595.08626,14046000,0.024378459,573463.5995,445437.3282,486974.6434,8228700,0.069254586,1005930.107,711410.327,729555.8757,1044000,0.02701356,47376.15434,58705.47959,70967.12854
India,1989,1805600,0.158602284,562786.2871,431391.5507,649041.0638,852012.673,2.164227433,13038.68983,0.009298855,440551.295,2.141127289,6669.97139,0.009200647,636607.29,1.763954352,7940.428729,0.007593974,61.04588001,181501,48535,-0.018,24.37,30.49,18.31,16.64,15.37,32.86,1034.94,19.19,44.99,1.14,1030845,0.002115325,3559.009851,245755.3305,225494.9511,21500000,0.014696323,523259.0181,769182.2498,1194296.829,315000,0.060158009,33092.59736,92386.36263,96760.11575,14857000,-0.002527106,60952.60454,230218.5339,1636100.686,9651300,-0.032195414,487620.8363,795712.1611,851119.0257,1111000,0.019118161,35355.33906,49500.84174,64812.55022
India,1990,2601500,-0.018675792,77428.19254,489919.4662,1038791.504,870452.165,2.124136368,13074.11518,0.009128397,449984.059,2.106615292,6702.971356,0.00905388,647836.752,1.742873797,7983.926403,0.007504,61.01628218,181413,49500,-0.081,24.49,30.38,18.65,17.28,15.78,32.45,1242.7,23.74,56.66,1.03,1035878.2,0.148746598,299192.294,225175.8996,252780.5309,22240000,0.015309991,564271.2114,1033877.33,1371292.091,361800,0.134554505,92913.83105,81558.07747,90139.01763,14770800,0.012599544,307450.0285,1864166.885,1945020.562,8961700,-0.045818341,634486.9148,964615.5314,841907.6553,1161000,0.017953151,34648.23228,50507.4252,71983.79447
India,1991,2492000,0.13365166,634981.8895,1134304.58,946410.1379,888941.756,2.096008301,13175.02073,0.009008763,459463.492,2.085607272,6775.92427,0.008964517,659127.729,1.740066681,8109.992935,0.007492018,61.07446884,181586,49700,0.19,24.57,30.54,18.65,17.22,15.82,33.19,1034.81,19.11,45.78,1.1,1459000,-0.023861613,55154.32893,277000.6017,255256.0806,23038000,0.02300062,886004.7968,1157841.238,1338582.459,493200,0.015567777,12727.92206,44057.12201,48212.34282,15205600,0.077948498,2113825.012,1813482.649,1481532.891,8064400,0.093084711,1363089.742,1018996.734,848677.4471,1210000,0.018273985,36769.55262,59657.35495,94518.07587
